,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
722,216080,KR7216080002,제테마,KOSDAQ,기술성장기업부,15520,2,-120,-0.77,15520,15900,15500,12591,196423660,277167939680,17858759,KSQ
723,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,27650,1,100,0.36,27500,27750,27500,2624,72454900,276551567250,10001865,KSQ
724,226320,KR7226320000,잇츠한불,KOSPI,,12610,1,20,0.16,12830,12970,12520,89299,1142944950,276528662150,21929315,STK
725,270520,KR7270520000,지오릿에너지,KOSDAQ,벤처기업부,2110,1,35,1.69,2080,2165,2025,904525,1906210845,275615979570,130623687,KSQ
726,023410,KR7023410004,유진기업,KOSDAQ,중견기업부,3565,2,-10,-0.28,3570,3585,3545,41375,147149805,275613226595,77310863,KSQ
727,174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,16770,1,260,1.57,16530,16980,16400,82587,1379769130,275419093170,16423321,KSQ
728,079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,12490,1,80,0.64,12260,12580,12190,111213,1374324060,275130894060,22028094,KSQ
729,452260,KR7452260003,한화갤러리아,KOSPI,,1419,1,20,1.43,1399,1448,1391,1410621,2000134800,275086786590,193859610,STK
730,005500,KR7005500004,삼진제약,KOSPI,,19770,2,-30,-0.15,19770,19820,19750,5433,107420340,274803000000,13900000,STK
731,058430,KR7058430000,포스코스틸리온,KOSPI,,45750,2,-700,-1.51,46450,46700,45650,17383,798594150,274500000000,6000000,STK
732,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,15430,2,-240,-1.53,15600,15670,15390,168289,2603670840,274357018790,17780753,KSQ
733,009160,KR7009160003,SIMPAC,KOSPI,,4190,2,-15,-0.36,4205,4225,4165,38192,160339865,274149672040,65429516,STK
734,138490,KR7138490008,코오롱ENP,KOSPI,,7210,2,-20,-0.28,7160,7280,7160,23329,168521530,273980000000,38000000,STK
735,214680,KR7214680001,디알텍,KOSDAQ,우량기업부,3715,1,280,8.15,3650,3790,3555,7989050,29340456055,273896206220,73727108,KSQ
736,009680,KR7009680000,모토닉,KOSPI,,8270,1,40,0.49,8230,8280,8210,12553,103570370,272910000000,33000000,STK
737,005950,KR7005950001,이수화학,KOSPI,,11990,2,-210,-1.72,12150,12260,11980,74046,894187840,272445640610,22722739,STK
738,084110,KR7084110006,휴온스글로벌,KOSDAQ,중견기업부,21550,1,150,0.7,21350,21650,21150,11744,250915700,271993152600,12621492,KSQ
739,047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,23450,2,-150,-0.64,23450,23550,22600,108444,2498232900,271300835400,11569332,KSQ
740,272550,KR7272550005,삼양패키징,KOSPI,,17160,1,20,0.12,17120,17370,16900,5777,98862250,270933594360,15788671,STK
741,000155,KR7000151001,두산우,KOSPI,,67500,2,-900,-1.32,68200,68900,67100,2229,150285200,269761185000,3996462,STK
742,416180,KR7416180008,신성에스티,KOSDAQ,중견기업부,29800,2,-900,-2.93,30950,31400,29550,62696,1886360700,269385384400,9039778,KSQ
743,314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,9050,2,-20,-0.22,9080,9170,8840,19100,171702680,269365132150,29764103,KSQ
744,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,24050,1,100,0.42,24050,24450,23750,63055,1520135100,269360000000,11200000,STK
745,064260,KR7064260003,다날,KOSDAQ,우량기업부,3905,2,-10,-0.26,3900,3925,3880,141955,553027100,269246001200,68949040,KSQ
746,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,22650,2,-300,-1.31,23050,23050,22600,10398,236200300,268891422900,11871586,KSQ
747,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,4725,1,75,1.61,4620,4810,4600,1425926,6737561285,268322581800,56787848,KSQ
748,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,8660,2,-30,-0.35,8650,8840,8580,146820,1275543240,267978287500,30944375,KSQ
749,254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,18560,2,-140,-0.75,18750,18800,18460,19412,360493060,267969280000,14438000,KSQ
750,071055,KR7071051007,한국금융지주우,KOSPI,,45650,2,-700,-1.51,46350,46350,45400,5232,239653500,267429158150,5858251,STK
751,457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,28650,1,200,0.7,28600,29300,28500,178538,5144096900,265623862350,9271339,KSQ
752,001230,KR7001230002,동국홀딩스,KOSPI,,8330,2,-80,-0.95,8360,8400,8250,59990,499547810,264898023390,31800483,STK
753,013890,KR7013890009,지누스,KOSPI,,12770,1,150,1.19,12620,12920,12600,35639,455753130,264788555080,20735204,STK
754,016580,KR7016580003,환인제약,KOSPI,,14230,1,90,0.64,14290,14290,14140,9293,132112440,264678996100,18600070,STK
755,007570,KR7007570005,일양약품,KOSPI,,13810,2,-50,-0.36,13860,13970,13760,17710,244585550,263573019840,19085664,STK
756,213500,KR7213500002,한솔제지,KOSPI,,11070,1,290,2.69,10800,11070,10720,167302,1826857850,263472376320,23800576,STK
757,042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,21200,2,-350,-1.62,21000,21700,21000,10440,221764950,263379768800,12423574,KSQ
758,003120,KR7003120003,일성아이에스,KOSPI,,19800,2,-100,-0.5,19880,19890,19630,3078,60829760,263340000000,13300000,STK
759,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,13350,2,-330,-2.41,13630,13630,13330,24039,322658930,263319778800,19724328,KSQ
760,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,29850,2,-200,-0.67,29900,30100,29550,35844,1069182200,263213837400,8817884,KSQ
761,053210,KR7053210001,스카이라이프,KOSPI,,5530,2,-50,-0.9,5590,5590,5490,16750,92418770,262801941150,47522955,STK
762,005390,KR7005390000,신성통상,KOSPI,,1828,1,6,0.33,1818,1829,1817,70241,127964376,262698936920,143708390,STK
763,089890,KR7089890008,코세스,KOSDAQ,우량기업부,15800,1,740,4.91,15150,15950,15000,321882,5030867750,262042399600,16584962,KSQ
764,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,27900,2,-150,-0.53,27600,27950,27250,56404,1551902300,261326521800,9366542,KSQ
765,037560,KR7037560000,LG헬로비전,KOSPI,,3370,2,-10,-0.3,3380,3385,3325,57851,194585930,260995935050,77446865,STK
766,005010,KR7005010004,휴스틸,KOSPI,,4645,1,10,0.22,4630,4645,4595,67831,313055995,260993608375,56188075,STK
767,270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,21300,2,-500,-2.29,21600,21850,21300,78905,1695764850,260527584600,12231342,KSQ
768,097230,KR7097230007,HJ중공업,KOSPI,,3120,2,-30,-0.95,3140,3240,3110,23190,72917085,259815756720,83274281,STK
769,033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,11750,2,-90,-0.76,11880,11900,11600,81713,957963320,259279389250,22066331,KSQ
770,052400,KR7052400009,코나아이,KOSDAQ,우량기업부,17400,2,-200,-1.14,17600,17600,17180,28407,491751620,259259982600,14899999,KSQ
771,008490,KR7008490005,서흥,KOSPI,,22350,1,250,1.13,22300,22400,22100,6985,155945750,258569675550,11569113,STK
772,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,21300,2,-150,-0.7,21600,21600,21000,24485,518619000,258228739500,12123415,KSQ
773,282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,23150,2,-100,-0.43,23250,23400,23000,22545,523817000,257932832050,11141807,KSQ
774,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,7960,1,130,1.66,7830,8020,7590,246645,1944073900,257630796880,32365678,KSQ
775,102460,KR7102460003,이연제약,KOSPI,,13840,1,60,0.44,13780,13930,13780,6531,90689710,257241464240,18586811,STK
776,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,9120,1,210,2.36,8890,9280,8890,178466,1635582500,257064901920,28186941,KSQ
777,034830,KR7034830000,한국토지신탁,KOSPI,,1016,1,1,0.1,1018,1019,1014,127453,129610681,256529057680,252489230,STK
778,121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
779,037270,KR7037270006,YG PLUS,KOSPI,,4040,1,20,0.5,4020,4060,4005,118094,475804675,256254816400,63429410,STK
780,036420,KR7036420008,콘텐트리중앙,KOSPI,,13300,2,-130,-0.97,13430,13460,13230,36916,491599390,256188696400,19262308,STK
781,074610,KR7074610007,이엔플러스,KOSPI,,3640,1,20,0.55,3620,3840,3510,2421450,9013615340,255307266760,70139359,STK
782,334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,4150,1,30,0.73,4110,4195,4090,36161,150308430,255231096350,61501469,KSQ
783,144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5840,1,140,2.46,5710,5930,5710,288496,1686542570,255164924160,43692624,KSQ
784,101670,KR7101670008,하이드로리튬,KOSDAQ,벤처기업부,5050,2,-270,-5.08,5290,5340,4935,826132,4208454415,254164843600,50329672,KSQ
785,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,15340,2,-330,-2.11,15520,15680,15300,29506,455353970,253517967300,16526595,KSQ
786,334890,KR7334890001,이지스밸류리츠,KOSPI,,4925,2,-20,-0.4,4925,4960,4900,44422,218893780,253359084825,51443469,STK
787,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,22200,2,-200,-0.89,22400,22650,22050,4019,89155700,253354303200,11412356,KSQ
788,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,18970,1,80,0.42,18870,18980,18710,10796,204338660,252976350970,13335601,STK
789,211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,4920,2,-5,-0.1,4925,4925,4800,56081,272260335,252788616000,51379800,KSQ
790,130660,KR7130660004,한전산업,KOSPI,,7740,1,80,1.04,7740,7860,7600,242184,1870977550,252324000000,32600000,STK
791,200470,KR7200470003,에이팩트,KOSDAQ,벤처기업부,5950,2,-80,-1.33,6060,6070,5900,771637,4607549240,252054453350,42362093,KSQ
792,217820,KR7217820000,원익피앤이,KOSDAQ,우량기업부,5300,3,0,0.0,5270,5350,5250,45188,239121680,251509162700,47454559,KSQ
793,032620,KR7032620007,유비케어,KOSDAQ,우량기업부,4815,2,-20,-0.41,4825,4835,4775,90890,436203770,251329224285,52197139,KSQ
794,002150,KR7002150001,도화엔지니어링,KOSPI,,7450,2,-10,-0.13,7460,7480,7410,12582,93684100,251214000000,33720000,STK
795,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,19600,1,180,0.93,19390,19610,19200,22673,440647260,250741290800,12792923,KSQ
796,034810,KR7034810002,해성산업,KOSDAQ,우량기업부,7700,1,240,3.22,7460,7800,7460,98449,750152800,250687798900,32556857,KSQ
797,001270,KR7001270008,부국증권,KOSPI,,24100,2,-150,-0.62,24250,24300,23750,1623,38838950,249914252600,10369886,STK
798,036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,5090,2,-30,-0.59,5120,5150,5060,14645,74400420,249508150470,49019283,KSQ
799,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,22950,1,1900,9.03,20900,22950,20650,374174,7966792400,248979891150,10848797,KSQ
800,006340,KR7006340004,대원전선,KOSPI,,3320,1,45,1.37,3300,3490,3180,34603078,116199344970,248930861000,74979175,STK
801,095720,KR7095720009,웅진씽크빅,KOSPI,,2155,1,5,0.23,2180,2180,2145,33735,72635250,248915397675,115505985,STK
802,092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,21500,2,-400,-1.83,21700,21750,21250,70551,1510795700,248794947000,11571858,KSQ
803,093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,8500,1,40,0.47,8400,8600,8400,35455,301214550,248313747000,29213382,KSQ
804,271980,KR7271980005,제일약품,KOSPI,,16870,1,230,1.38,16680,16890,16670,16259,273108330,248071190640,14704872,STK
805,037710,KR7037710001,광주신세계,KOSPI,,31150,3,0,0.0,31150,31400,30950,3309,102911100,247866468500,7957190,STK
806,008350,KR7008350001,남선알미늄,KOSPI,,1913,2,-11,-0.57,1922,1929,1910,408212,781311581,246928299170,129079090,STK
807,006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),9150,0,0,0.0,0,0,0,0,0,245677500000,26850000,KSQ
808,011810,KR7011810009,STX,KOSPI,,7920,2,-180,-2.22,8190,8200,7850,258621,2057890760,245661981840,31017927,STK
809,096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
810,078160,KR7078160009,메디포스트,KOSDAQ,중견기업부,7170,1,80,1.13,7070,7170,7040,28725,203992470,245341518450,34217785,KSQ
811,268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,244941204600,36667845,KSQ
812,002810,KR7002810000,삼영무역,KOSPI,,13250,2,-30,-0.23,13250,13340,13140,11885,157575810,244687061000,18466948,STK
813,092230,KR7092230002,KPX홀딩스,KOSPI,,57800,2,-400,-0.69,58700,58700,57700,689,39995600,244184538800,4224646,STK
814,205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,1885,1,33,1.78,1849,1885,1827,508454,943921548,243871891965,129375009,KSQ
815,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,17600,2,-300,-1.68,18070,18450,16950,259884,4594775610,243854019200,13855342,KSQ
816,013120,KR7013120001,동원개발,KOSDAQ,중견기업부,2685,2,-20,-0.74,2700,2710,2680,22870,61654130,243819748500,90808100,KSQ
817,382840,KR7382840007,원준,KOSDAQ,중견기업부,15950,2,-50,-0.31,16000,16090,15870,18779,299700720,243581716950,15271581,KSQ
818,000020,KR7000020008,동화약품,KOSPI,,8710,2,-10,-0.11,8750,8780,8670,25980,226299190,243283103700,27931470,STK
819,079940,KR7079940003,가비아,KOSDAQ,우량기업부,17930,1,30,0.17,17730,18210,17680,34120,608045170,242694814120,13535684,KSQ
820,001460,KR7001460005,BYC,KOSPI,,38850,2,-150,-0.38,39600,39650,38650,647,25252350,242662927500,6246150,STK
821,016590,KR7016590002,신대양제지,KOSPI,,5980,1,270,4.73,5880,6040,5830,102872,614556230,240980963600,40297820,STK
822,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6810,2,-40,-0.58,6800,6930,6750,83134,569340560,240428289420,35305182,KSQ
823,015360,KR7015360001,예스코홀딩스,KOSPI,,39850,3,0,0.0,39900,40200,39400,2301,91462400,239100000000,6000000,STK
824,293480,KR7293480000,하나제약,KOSPI,,13440,1,140,1.05,13300,13530,13290,14954,200549310,238868394240,17772946,STK
825,461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,17050,2,-1370,-7.44,18050,18120,16960,533593,9282355520,238574256250,13992625,KSQ
826,190510,KR7190510008,나무가,KOSDAQ,우량기업부,14660,1,160,1.1,14490,14670,14320,77197,1125331870,238435869440,16264384,KSQ
827,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,37250,3,0,0.0,37200,37900,36600,17544,655095150,238078942250,6391381,KSQ
828,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,6970,3,0,0.0,6980,7040,6880,34643,241385010,238030811140,34150762,KSQ
829,104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,22200,2,-150,-0.67,22100,22600,22000,24153,536227900,237842475000,10713625,KSQ
830,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),6500,2,-10,-0.15,6520,6550,6470,29040,188863570,236378005500,36365847,KSQ
831,035080,KR7035080001,그래디언트,KOSDAQ,우량기업부,16190,2,-90,-0.55,16300,16700,16160,56638,926841920,235201584960,14527584,KSQ
832,109610,KR7109610006,에스와이,KOSDAQ,중견기업부,4805,1,105,2.23,4700,4850,4650,1289518,6171109990,235000057000,48907400,KSQ
833,107640,KR7107640005,한중엔시에스,KONEX,일반기업부,33000,2,-450,-1.35,34900,34900,32200,489,15991150,234897729000,7118113,KNX
834,117580,KR7117580001,대성에너지,KOSPI,,8510,2,-190,-2.18,8660,8660,8500,218674,1868876590,234025000000,27500000,STK
835,011760,KR7011760006,현대코퍼레이션,KOSPI,,17690,1,520,3.03,17680,17870,17520,59775,1059799530,234020408540,13228966,STK
836,004360,KR7004360004,세방,KOSPI,,12050,2,-10,-0.08,12040,12080,11970,11807,141946850,232669714500,19308690,STK
837,048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,2805,1,35,1.26,2775,2850,2775,108939,306113185,231996904920,82708344,KSQ
838,001130,KR7001130004,대한제분,KOSPI,,137200,2,-300,-0.22,137900,138900,136900,273,37541600,231868000000,1690000,STK
839,160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,21200,3,0,0.0,20650,21400,20650,77425,1635993750,231593951600,10924243,KSQ
840,219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,36650,1,150,0.41,35750,37500,33950,155513,5492941350,231418728500,6314290,KSQ
841,043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,11010,2,-250,-2.22,11220,11250,10950,25678,283766870,231210000000,21000000,KSQ
842,102260,KR7102260007,동성케미컬,KOSPI,,4645,1,40,0.87,4590,4665,4580,104654,484213925,230808786560,49689728,STK
843,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,230717208150,39438839,KSQ
844,078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,우량기업부,12340,2,-70,-0.56,12390,12450,12260,1128,13900930,230716389520,18696628,KSQ
845,083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,3000,3,0,0.0,3045,3045,2985,56980,171696620,230682546000,76894182,KSQ
846,086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3660,1,65,1.81,3590,3660,3590,164825,596135320,229255080000,62638000,KSQ
847,452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,29250,2,-600,-2.01,29000,29500,28450,214702,6233066650,229000941000,7829092,KSQ
848,017890,KR7017890005,한국알콜,KOSDAQ,중견기업부,10590,2,-30,-0.28,10560,10590,10460,24088,253220080,228804998400,21605760,KSQ
849,005720,KR7005720008,넥센,KOSPI,,4270,2,-15,-0.35,4290,4375,4270,58879,254431160,228632781790,53543977,STK
850,053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,17580,2,-320,-1.79,17770,17860,17570,104386,1845142680,228536607060,12999807,KSQ
851,071840,KR7071840003,롯데하이마트,KOSPI,,9660,1,30,0.31,9620,9700,9490,10097,97175980,228050497920,23607712,STK
852,107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,46900,2,-100,-0.21,46450,47200,45550,7119,330485050,228006460500,4861545,KSQ
853,229500,KR7229500004,노브메타파마,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,227354184000,11090448,KNX
854,019680,KR7019680008,대교,KOSPI,,2670,2,-5,-0.19,2675,2695,2645,34266,91451660,226156609500,84702850,STK
855,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,4035,1,35,0.88,4000,4060,3930,46253,184510295,225781991940,55955884,STK
856,032820,KR7032820003,우리기술,KOSDAQ,우량기업부,1467,2,-8,-0.54,1485,1490,1460,1056879,1558270053,225652857354,153819262,KSQ
857,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,8610,1,40,0.47,8500,8720,8440,346069,2976515880,225582215250,26200025,KSQ
858,006060,KR7006060008,화승인더,KOSPI,,4070,2,-35,-0.85,4120,4120,4030,132209,537511415,225152400000,55320000,STK
859,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3495,2,-5,-0.14,3500,3505,3495,23394,81861055,225078000000,64400000,STK
860,081000,KR7081000002,일진다이아,KOSPI,,15830,1,130,0.83,15610,15980,15400,150207,2362144230,224833094250,14202975,STK
861,298000,KR7298000001,효성화학,KOSPI,,59100,2,-1300,-2.15,60400,61000,59000,5530,329602900,224096030100,3791811,STK
862,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,22400,3,0,0.0,22400,22500,22200,2776,61893850,224000000000,10000000,KSQ
863,297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,8200,1,60,0.74,8130,8330,8100,72614,595979370,223614000000,27270000,KSQ
864,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,4130,1,110,2.74,4020,4155,3985,93676,382713415,223157425750,54033275,KSQ
865,067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),749,2,-5,-0.66,742,766,722,880657,657747984,223082832602,297840898,KSQ
866,005430,KR7005430004,한국공항,KOSPI,,70400,2,-200,-0.28,69800,73300,69800,8220,590234100,222911392000,3166355,STK
867,388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,24900,2,-400,-1.58,25200,25300,24800,17847,445687150,222552365400,8937846,KSQ
868,038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,20500,1,200,0.99,20300,20550,20150,13151,267716900,222248700000,10841400,KSQ
869,092200,KR7092200005,디아이씨,KOSPI,,5710,2,-210,-3.55,5860,5900,5670,539478,3098396590,222053728990,38888569,STK
